userId,movieId,rating,timestamp
11,10,2.5,844674571
11,19,3.5,844674036
11,32,5,844674269
11,39,4.5,844674291
11,65,2,844674074
11,110,4,844673900
11,145,3,844674814
11,150,5,844673970
11,153,3.5,844674403
11,158,4,844674532
11,160,4,844674618
11,165,4,844673868
11,170,5,844673868
11,172,5,844673845
11,173,5,844673900
11,185,4,844674366
11,208,4.5,844674346
11,231,4,844673845
11,253,4.5,844674056
11,256,5,844674291
11,260,5,844673868
11,286,0.5,844674036
11,296,3.5,844674173
11,316,3.5,844674420
11,318,5,844674437
11,344,3.5,844673945
11,356,5,844674832
11,364,4,844673780
11,367,4,844674437
11,377,4,844674584
11,380,5,844674706
11,384,3.5,844674602
11,405,3.5,844674056
11,410,4,844674036
11,441,1.5,844674741
11,442,4.5,844674846
11,480,5,844673922
11,500,4.5,844674381
11,519,1,844673845
11,527,4.5,844674346
11,531,4.5,844674437
11,541,4.5,844674093
11,546,5,844674403
11,551,5,844673868
11,586,4,844674216
11,587,4.5,844674403
11,588,5,844674291
11,589,4.5,844673970
11,592,4.5,844674774
11,593,5,844674132
11,595,4.5,844674093
11,597,4.5,844674310
11,608,3.5,844674696
11,610,4,844674011
11,611,3.5,844674461
11,616,4,844674667
11,631,2,844674011
11,648,4,844674403
11,653,4.5,844674328
11,671,0.5,844674093
11,673,5,844673993
11,736,5,844673970
11,741,4.5,844673778
11,761,3.5,844673777
11,780,5,844673820
11,784,3.5,844674311
11,828,4,844673993
11,858,2.5,844674774
11,880,5,844674173
11,968,5,844674602
11,1028,4,844674234
11,1029,3.5,844674756
11,1032,4,844675007
11,1036,4,844674889
11,1046,4.5,844674803
11,1064,3,844674643
11,1073,5,844675099
11,1077,0.5,844674986
11,1093,3,844674920
11,1097,4.5,844675201
11,1136,4.5,844675045
11,1168,4.5,844675067
11,1169,1.5,844675099
11,1196,5,844675193
11,1197,4,844675174
11,1198,4,844674930
11,1200,5,844674938
11,1210,4.5,844675252
11,1213,1.5,844675270
11,1214,5,844675243
11,1215,3,1113487849
11,1225,5,1113486392
11,1240,5,1113488192
11,1253,4,1113487356
11,1255,4,1113488399
11,1270,5,1113486158
11,1274,5,1113488966
11,1291,4.5,1113487001
11,1320,5,1113488674
11,1321,4,1113486193
11,1339,5,1113486740
11,1367,3.5,1113487625
11,1387,4,1113486676
11,1391,4,1113486765
11,1432,1,1113487896
11,1527,4.5,1113487658
11,1544,5,1113488441
11,1580,5,1113487376
11,1584,4,1113488946
11,1591,5,1113486823
11,1653,5,1113486121
11,1676,4.5,1113486318
11,1688,3,1113486228
11,1690,5,1113486982
11,1721,4,1113487594
11,1748,5,1113486883
11,1862,1,1113487907
11,1876,4.5,1113487100
11,1882,4,1113487077
11,1917,5,1113488306
11,1961,3.5,1113486618
11,1977,0.5,1113487640
11,1982,1,1113487650
11,2004,4.5,1113487648
11,2011,5,1113488652
11,2012,5,1113487373
11,2018,4,1113486870
11,2023,2,1113487643
11,2028,5,1113487853
11,2042,4,1113487976
11,2105,4.5,1113488644
11,2107,0.5,1113487007
11,2123,2.5,1113488874
11,2124,3.5,1113486840
11,2134,5,1113486199
11,2140,5,1113486710
11,2143,3,1113487958
11,2153,3.5,1113488054
11,2232,4.5,1113488292
11,2240,4.5,1113488157
11,2291,5,1113487838
11,2294,3.5,1113486181
11,2313,4.5,1113488881
11,2355,4,1113488894
11,2378,3,1113487216
11,2396,4.5,1113487133
11,2420,3,1113487606
11,2428,5,1113486852
11,2455,5,1113486966
11,2571,5,1113486868
11,2572,5,1113487629
11,2600,5,1113487695
11,2628,4.5,1113487354
11,2641,3,1113487777
11,2642,4,1113487427
11,2683,0.5,1113487891
11,2688,3.5,1113488679
11,2706,4,1113487800
11,2716,5,1113487412
11,2717,4.5,1113487742
11,2720,4,1113487791
11,2722,4.5,1113488700
11,2761,4.5,1113487842
11,2762,5,1113488064
11,2793,5,1113487821
11,2810,3.5,1113488118
11,2827,4,1113487153
11,2840,4,1113487225
11,2858,5,1113488070
11,2916,5,1113488671
11,2959,4.5,1113486136
11,2985,3.5,1113488220
11,2990,0.5,1113488116
11,3000,5,1113487687
11,3033,4,1113488279
11,3054,4,1113487767
11,3083,3.5,1113488348
11,3113,5,1113487229
11,3114,5,1113486606
11,3159,5,1113487732
11,3213,3,1113487758
11,3247,4.5,1113487074
11,3269,5,1113488125
11,3300,4,1113488667
11,3396,0.5,1113487832
11,3438,4.5,1113486556
11,3525,5,1113488097
11,3527,4.5,1113486785
11,3535,2,1113487730
11,3578,4.5,1113486592
11,3697,4.5,1113486718
11,3702,4,1113486128
11,3703,3,1113486204
11,3704,3.5,1113487859
11,3745,4.5,1113488095
11,3752,3.5,1113488151
11,3753,5,1113486105
11,3793,5,1113486704
11,3826,3.5,1113487394
11,3863,3.5,1113486791
11,3864,4,1113487196
11,3892,4,1113486691
11,3897,4,1113486642
11,3969,5,1113488887
11,3980,4,1113488864
11,3988,4,1113488165
11,3991,3,1113486132
11,3994,5,1113486253
11,4006,2,1113486789
11,4015,2,1113486648
11,4052,2.5,1113487009
11,4054,4,1113488113
11,4105,2,1113488295
11,4133,3.5,1113488681
11,4226,5,1113487682
11,4232,2.5,1113486161
11,4235,5,1113486686
11,4246,3,1113486887
11,4262,2,1113486825
11,4299,5,1113486657
11,4306,4.5,1113486388
11,4340,4,1113486208
11,4343,3,1113486583
11,4366,4.5,1113487757
11,4370,5,1113486459
11,4388,5,1113488300
11,4446,4.5,1113488183
11,4492,4,1113486611
11,4533,3.5,1113486948
11,4571,5,1113487774
11,4638,5,1113487249
11,4643,4.5,1113486366
11,4718,3,1113488870
11,4792,4,1113486126
11,4850,3,1113486374
11,4868,2.5,1113488231
11,4878,5,1113488859
11,4887,5,1113488110
11,4896,5,1113488683
11,4973,3.5,1113486103
11,4974,4.5,1113487951
11,4993,5,1113486189
11,4995,4,1113487112
11,5046,4.5,1113488246
11,5151,4,1113487751
11,5152,4.5,1113488230
11,5171,5,1113487633
11,5219,5,1113487669
11,5220,3,1113488360
11,5225,4,1113488147
11,5266,4.5,1113486998
11,5283,4,1113487738
11,5299,4.5,1113486970
11,5323,3,1113487970
11,5349,5,1113488356
11,5377,5,1113488224
11,5378,4.5,1113487946
11,5400,3.5,1113488195
11,5444,4.5,1113486813
11,5445,4.5,1113486960
11,5459,5,1113487965
11,5463,4.5,1113488836
11,5502,4.5,1113486522
11,5618,4.5,1113488057
11,5669,5,1113487110
11,5782,4,1113486771
11,5816,5,1113487081
11,5882,5,1113488272
11,5903,5,1113486551
11,5952,5,1113486730
11,5971,5,1113486350
11,6016,5,1113487245
11,6094,4,1113488062
11,6250,5,1113487753
11,6264,2.5,1113487947
11,6281,5,1113488121
11,6283,2.5,1113487830
11,6287,1,1113487276
11,6291,5,1113488089
11,6294,4,1113487722
11,6333,5,1113488409
11,6365,5,1113487057
11,6377,5,1113487363
11,6378,3.5,1113487888
11,6383,3,1113487781
11,6502,5,1113488401
11,6503,3.5,1113488358
11,6534,4,1113487202
11,6537,3.5,1113486439
11,6539,5,1113487802
11,6541,4,1113487761
11,6548,2.5,1113487171
11,6586,3,1113486628
11,6624,2,1113486099
11,6659,4.5,1113487956
11,6711,2,1113486359
11,6731,4.5,1113487734
11,6795,2.5,1113487045
11,6863,5,1113488838
11,6874,4,1113486581
11,6934,5,1113487915
11,6953,4.5,1113487699
11,6979,5,1113486277
11,6996,4,1113486380
11,7022,4.5,1113486693
11,7099,4.5,1113487351
11,7153,5,1113486633
11,7163,4.5,1113486425
11,7173,4.5,1113488413
11,7254,5,1113486663
11,7293,4.5,1113487909
11,7345,2,1113487917
11,7361,5,1113488663
11,7439,3.5,1113487415
11,7444,5,1113486996
11,7458,4.5,1113486109
11,7481,5,1113487905
11,7541,4.5,1113487141
11,7845,4,1113487273
11,7846,3.5,1113487208
11,8169,5,1113488268
11,8361,4.5,1113488862
11,8368,4,1113487871
11,8371,4.5,1113488186
11,8578,2,1113487137
11,8622,3.5,1113486564
11,8636,4.5,1113487819
11,8640,4,1113487038
11,8641,3,1113487981
11,8644,5,1113487973
11,8800,2,1113487036
11,8810,5,1113486165
11,8861,2.5,1113487935
11,8865,4,1113486878
11,8870,4.5,1113487407
11,8907,4,1113487261
11,8965,5,1113487844
11,8972,4.5,1113487402
11,8973,5,1113488108
